Brand,Year,Kilometers,Fuel,Transmission,Owner,Mileage,Engine,Power,Seats,Price
BMW,2015,29500,Diesel,Automatic,First,15.97,2993,258,7,43
BMW,2016,45000,Diesel,Automatic,First,15.97,2993,258,5,57
BMW,2017,15000,Diesel,Automatic,First,15.97,2993,258,5,70
BMW,2017,21000,Diesel,Automatic,Second,15.97,2993,258,5,55
Mahindra,2012,65000,Diesel,Manual,Second,16,2179,140,7,5.75
Mahindra,2016,54000,Diesel,Automatic,First,16,2179,140,7,13.25
Mahindra,2015,88428,Diesel,Manual,First,16,2179,140,7,10.6
Honda,2017,35676,Petrol,Automatic,First,16,1497,117.3,7,9.48
Mahindra,2013,61672,Diesel,Manual,First,16,2179,140,7,7.53
Mahindra,2015,34000,Diesel,Automatic,First,16,2179,140,7,13
Mahindra,2015,73000,Diesel,Manual,First,16,2179,140,7,12.5
Mahindra,2016,51884,Diesel,Manual,First,16,2179,140,7,12.46
Honda,2017,18000,Petrol,Automatic,First,16,1497,117.3,7,9.25
Hyundai,2008,80400,Petrol,Manual,First,16,1086,66.7,5,2.3
Mahindra,2016,56532,Diesel,Manual,First,16,2179,140,7,15.54
Mahindra,2017,43773,Diesel,Manual,First,16,2179,140,7,13.54
Mahindra,2017,13363,Diesel,Manual,First,16,1997,140,7,12
Hyundai,2010,27089,Petrol,Manual,First,16,1086,66.7,5,1.95
Mahindra,2014,65213,Diesel,Manual,First,16,2179,140,7,9.45
Mahindra,2013,43000,Diesel,Manual,First,16,2179,140,7,7
Mahindra,2012,37000,Diesel,Manual,First,16,2179,140,7,7.75
Mahindra,2016,33000,Diesel,Manual,First,16,2179,140,7,9.25
Mahindra,2017,64961,Diesel,Manual,First,16,2179,140,7,16.13
Mahindra,2016,54000,Diesel,Manual,First,16,2179,140,7,13
Mahindra,2017,57847,Diesel,Manual,First,16,2179,140,7,16.08
Hyundai,2008,68000,Petrol,Manual,Second,16,1086,66.7,5,2
Mahindra,2012,88000,Diesel,Manual,First,16,2179,140,7,5.99
Mahindra,2014,55000,Diesel,Manual,First,16,2179,140,7,8.5
Mahindra,2016,41000,Diesel,Automatic,First,16,2179,140,7,13.75
Mahindra,2015,62000,Diesel,Manual,First,16,2179,140,7,10.25
Mahindra,2016,67472,Diesel,Manual,First,16,2179,140,7,14.5
Mahindra,2016,67995,Diesel,Manual,First,16,2179,140,7,11.73
Mahindra,2011,143354,Diesel,Manual,Second,16,1997,140,7,6
Mahindra,2018,24500,Diesel,Automatic,First,16,2179,140,7,16.52
Mahindra,2015,76000,Diesel,Manual,Second,16,2179,140,7,12
Mahindra,2017,14600,Diesel,Manual,First,16,2179,140,7,14.5
Mahindra,2016,89000,Diesel,Manual,First,16,2179,140,7,13.5
Mahindra,2013,130790,Diesel,Manual,First,16,2179,140,7,9.24
Mahindra,2011,126000,Diesel,Manual,Third,16,2179,140,7,6.7
Mahindra,2015,87900,Diesel,Manual,First,16,2179,140,7,12.01
Mahindra,2015,82000,Diesel,Manual,First,16,2179,140,7,8.75
Mahindra,2018,82739,Diesel,Automatic,First,16,2179,140,7,16.77
Mahindra,2017,41290,Diesel,Manual,Second,16,2179,140,7,10.94
Mahindra,2017,23000,Diesel,Automatic,First,16,2179,140,7,15.5
Mahindra,2015,102626,Diesel,Manual,First,16,2179,140,7,12.25
Mahindra,2017,22000,Diesel,Manual,First,16,2179,140,7,16
Mahindra,2015,53392,Diesel,Manual,First,16,2179,140,7,11.95
Mahindra,2013,49000,Diesel,Manual,First,16,2179,140,7,9
Mahindra,2018,25948,Diesel,Automatic,First,16,2179,140,7,16.46
Mahindra,2017,40000,Diesel,Manual,First,16,2179,140,7,15.9
Mahindra,2015,83000,Diesel,Manual,First,16,2179,140,7,9
Mahindra,2013,71231,Diesel,Manual,Second,16,2179,140,7,9.75
Mahindra,2013,44000,Diesel,Manual,First,16,2179,140,7,7.25
Mahindra,2013,61591,Diesel,Manual,First,16,2179,140,7,6.82
Honda,2010,55000,Petrol,Manual,First,16,1198,90,5,2.35
Honda,2010,39800,Petrol,Manual,First,16,1198,90,5,1.99
Mahindra,2016,81177,Diesel,Manual,First,16,1997,140,7,11.25
Mahindra,2013,55886,Diesel,Manual,First,16,2179,140,7,7.25
Mahindra,2016,66296,Diesel,Manual,First,16,2179,140,7,15.96
Mahindra,2011,128000,Diesel,Manual,Third,16,2179,140,7,6.4
Honda,2010,45000,Petrol,Manual,First,16,1198,90,5,2
Honda,2010,82606,Petrol,Manual,Second,16,1198,90,5,2.69
Mahindra,2015,52000,Diesel,Manual,First,16,2179,140,7,11.5
Mahindra,2016,33000,Diesel,Manual,First,16,2179,140,7,9.65
Mahindra,2016,80999,Diesel,Automatic,First,16,2179,140,7,14.4
Honda,2017,17000,Petrol,Automatic,First,16,1497,117.3,7,9.5
Mahindra,2018,46811,Diesel,Manual,First,16,2179,140,7,16.59
Mahindra,2016,24569,Diesel,Manual,First,16,1997,140,7,13.5
Mahindra,2018,29907,Diesel,Manual,First,16,2179,140,7,16.36
Mahindra,2017,21000,Diesel,Automatic,First,16,2179,140,7,16.5
Mahindra,2014,88511,Diesel,Manual,First,16,2179,140,7,8.25
Honda,2011,69768,Petrol,Manual,First,16,1198,90,5,2.9
Honda,2017,16503,Petrol,Automatic,First,16,1497,117.3,7,9.5
Mahindra,2015,48000,Diesel,Manual,First,16,2179,140,7,9.45
Mahindra,2012,35000,Diesel,Manual,First,16,2179,140,7,8.25
Maruti,2018,18000,Petrol,Manual,First,16.02,1373,93.7,7,8.25
Maruti,2014,98000,Petrol,Manual,First,16.02,1373,93.7,7,5.5
Maruti,2014,13361,Petrol,Manual,First,16.02,1373,93.7,7,6.8
Maruti,2014,47399,Petrol,Manual,First,16.02,1373,93.7,7,5.6
Maruti,2013,68000,Petrol,Manual,Second,16.02,1373,93.7,7,6.25
Maruti,2014,17585,Petrol,Manual,First,16.02,1373,93.7,7,6.35
Maruti,2013,82543,Petrol,Manual,First,16.02,1373,93.7,7,5.5
Maruti,2012,28002,Petrol,Manual,First,16.02,1373,93.7,7,5.75
Maruti,2012,25000,Petrol,Manual,First,16.02,1373,93.7,7,5.35
Maruti,2014,69192,Petrol,Manual,First,16.02,1373,93.7,7,6.25
Maruti,2014,68000,Petrol,Manual,Second,16.02,1373,93.7,7,6.75
Maruti,2012,52500,Petrol,Manual,Second,16.02,1373,93.7,7,5.25
Maruti,2014,42000,Petrol,Manual,Second,16.02,1373,93.7,7,5.94
Ford,2017,1800,Petrol,Automatic,First,16.05,1499,110.4,5,11.37
Ford,2016,26000,Petrol,Automatic,First,16.05,1499,110.4,5,7.65
BMW,2011,89616,Diesel,Automatic,First,16.07,1995,181,5,11
BMW,2014,69330,Diesel,Automatic,First,16.07,1995,181,5,23.5
BMW,2013,38998,Diesel,Automatic,First,16.07,1995,181,4,17
BMW,2011,99606,Diesel,Automatic,Second,16.07,1995,181,5,10.5
BMW,2009,58557,Diesel,Automatic,Third,16.07,1995,181,5,8
BMW,2010,83000,Diesel,Automatic,First,16.07,1995,181,5,12.75
BMW,2010,51000,Diesel,Automatic,First,16.07,1995,181,5,7.75
BMW,2011,64000,Diesel,Automatic,First,16.07,1995,181,5,10.5
BMW,2009,61500,Diesel,Automatic,Second,16.07,1995,181,5,8.5
BMW,2008,170000,Diesel,Automatic,Third,16.07,1995,181,5,9.75
BMW,2011,74000,Diesel,Automatic,Second,16.07,1995,181,5,12.5
BMW,2012,76000,Diesel,Automatic,First,16.07,1995,181,4,8.75
BMW,2009,58000,Diesel,Automatic,First,16.07,1995,181,5,13.5
BMW,2007,74199,Diesel,Automatic,First,16.07,1995,181,5,9.25
BMW,2008,78000,Diesel,Automatic,Second,16.07,1995,181,5,7.2
BMW,2008,66000,Diesel,Automatic,Second,16.07,1995,181,5,7.25
BMW,2008,89000,Diesel,Automatic,Second,16.07,1995,181,4,6.3
Volkswagen,2014,55431,Petrol,Manual,Second,16.09,1598,103.5,5,6.98
Volkswagen,2017,15000,Petrol,Manual,Second,16.09,1598,103.5,5,7.1
BMW,2014,41089,Diesel,Automatic,First,16.09,1995,184,5,28.79
BMW,2012,108000,Diesel,Automatic,First,16.09,1995,184,5,17.5
BMW,2012,51001,Diesel,Automatic,First,16.09,1995,184,5,17
BMW,2012,52000,Diesel,Automatic,First,16.09,1995,184,5,24
Volkswagen,2016,33000,Petrol,Manual,First,16.09,1598,103.5,5,7.7
Volkswagen,2012,60818,Petrol,Manual,First,16.09,1598,103.5,5,3.59
Volkswagen,2018,20488,Petrol,Manual,Second,16.09,1598,103.5,5,7.64
BMW,2016,45165,Diesel,Automatic,First,16.09,1995,184,5,41.75
Volkswagen,2014,38000,Petrol,Manual,First,16.09,1598,103.5,5,3.49
Volkswagen,2011,38000,Petrol,Manual,First,16.09,1598,103.5,5,3.25
Maruti,2010,42001,Petrol,Manual,First,16.1,,,,2.11
Maruti,2007,72000,Petrol,Manual,Third,16.1,796,37,4,1
Maruti,2006,97800,Petrol,Manual,Third,16.1,,,,1.75
Maruti,2016,42000,Petrol,Manual,First,16.1,1197,85,5,4.75
Maruti,2008,65000,Petrol,Manual,First,16.1,1298,88.2,5,2.71
Maruti,2009,32000,Petrol,Manual,First,16.1,796,37,4,0.9
Maruti,2014,54000,Petrol,Manual,Second,16.1,1197,85,5,4.5
Maruti,2015,78000,Petrol,Manual,First,16.1,1298,88.2,5,4.5
Maruti,2015,50295,Petrol,Manual,First,16.1,,,,5.8
Maruti,2007,59000,Petrol,Manual,First,16.1,796,37,4,0.75
Maruti,2006,165000,Petrol,Manual,First,16.1,796,37,4,0.9
Maruti,2011,83969,Petrol,Manual,First,16.1,796,37,4,1.3
Maruti,2004,12000,Petrol,Manual,Second,16.1,796,37,4,0.45
Maruti,2010,54898,Petrol,Manual,Third,16.1,1298,88.2,5,2.5
Maruti,2011,24255,Petrol,Manual,First,16.1,,,,3.15
Mercedes-Benz,2013,85000,Diesel,Automatic,First,16.1,1950,194,5,21
Maruti,2015,67000,Petrol,Manual,First,16.1,,,,4.7
Maruti,2007,55000,Petrol,Manual,Second,16.1,,,,1.75
Maruti,2008,52000,Petrol,Manual,First,16.1,1298,88.2,5,2.41
Mercedes-Benz,2018,11000,Diesel,Automatic,First,16.1,1950,194,5,56.5
Maruti,2016,19148,Petrol,Manual,First,16.1,1197,85,5,5.89
Maruti,2014,32986,Petrol,Manual,First,16.1,,,,4.24
Maruti,2017,12000,Petrol,Manual,First,16.1,1197,85,5,5.5
Maruti,2015,13769,Petrol,Manual,Second,16.1,1197,85,5,4.41
Maruti,2008,86700,Petrol,Manual,Second,16.1,1298,88.2,5,2.4
Maruti,2009,53001,Petrol,Manual,First,16.1,1298,88.2,5,1.95
Maruti,2003,52000,Petrol,Manual,First,16.1,796,37,4,0.5
Maruti,2006,125000,Petrol,Manual,Fourth & Above,16.1,,,,2.35
Maruti,2010,75000,Petrol,Manual,First,16.1,1298,88.2,5,2.85
Maruti,2010,71000,Petrol,Manual,First,16.1,1197,85,5,3.3
Maruti,2009,22100,Petrol,Manual,Second,16.1,796,37,4,0.8
Maruti,2010,70000,Petrol,Manual,Second,16.1,796,37,4,0.9
Maruti,2002,53500,Petrol,Manual,Second,16.1,796,37,4,0.63
Maruti,2011,70000,Petrol,Manual,First,16.1,1298,88.2,5,1.3
Maruti,2009,68000,Petrol,Manual,First,16.1,1298,88.2,5,2.9
Maruti,2018,14589,Petrol,Manual,First,16.1,1298,88.2,5,5.65
Maruti,2006,63000,Petrol,Manual,First,16.1,,,,1.6
Maruti,2012,61000,Petrol,Manual,First,16.1,1197,85,5,3.3
Maruti,2010,90246,Petrol,Manual,First,16.1,1298,88.2,5,2.95
Maruti,2012,52000,Petrol,Manual,First,16.1,,,,3.65
Maruti,2002,75000,Petrol,Manual,First,16.1,796,37,4,0.51
Maruti,2012,78212,Petrol,Manual,First,16.1,1298,88.2,5,5.35
Maruti,2000,78000,Petrol,Manual,First,16.1,796,37,4,0.55
Maruti,2009,90456,Petrol,Manual,Second,16.1,1298,88.2,5,3
Hyundai,2010,70002,Diesel,Manual,First,16.2,1493,110,5,3.45
Hyundai,2010,95000,Petrol,Manual,First,16.2,1599,103.2,5,2.5
BMW,2011,57832,Diesel,Automatic,First,16.2,2993,258,5,25.82
Volkswagen,2017,54000,Petrol,Manual,Second,16.2,1199,74,5,6
Hyundai,2010,51000,Petrol,Manual,First,16.2,1599,103.2,5,3.1
Hyundai,2011,61000,Petrol,Manual,Second,16.2,1599,103.2,5,3.4
Volkswagen,2017,22857,Petrol,Manual,First,16.2,1199,74,5,6.9
Hyundai,2010,120000,Diesel,Manual,Second,16.2,1493,110,5,3.5
Hyundai,2010,118077,Diesel,Manual,First,16.2,1493,110,5,3.85
BMW,2016,18090,Diesel,Automatic,First,16.2,2993,258,5,45.73
Volkswagen,2017,18500,Petrol,Manual,First,16.2,1199,74,5,6.25
Volkswagen,2011,36431,Petrol,Manual,First,16.2,1199,74,5,2.7
Hyundai,2011,51500,Petrol,Manual,Second,16.2,1599,103.2,5,2.6
Hyundai,2011,60000,Petrol,Manual,First,16.2,1599,103.2,5,3.95
Volkswagen,2017,19000,Petrol,Manual,First,16.2,1199,74,5,4.95
Volkswagen,2016,32125,Petrol,Manual,First,16.2,1199,74,5,6.17
BMW,2012,40471,Diesel,Automatic,Second,16.2,2993,235,5,25.72
Volkswagen,2014,13710,Petrol,Manual,First,16.2,1199,74,5,4.75
Volkswagen,2016,7523,Petrol,Manual,First,16.2,1199,74,5,6.15
Volkswagen,2016,29754,Petrol,Manual,First,16.2,1199,74,5,5.3
Hyundai,2014,55619,Petrol,Manual,First,16.3,1797,147.5,5,8.3
Hyundai,2010,52325,Petrol,Manual,First,16.36,1495,93.7,5,2
Hyundai,2018,51346,Diesel,Automatic,First,16.38,1995,183,5,21.99
Honda,2007,63000,Petrol,Automatic,Second,16.4,1497,78,5,1.85
Honda,2005,100000,Petrol,Automatic,Third,16.4,1497,78,5,1.96
Honda,2008,56000,Petrol,Automatic,First,16.4,1497,78,5,2.99
Honda,2007,81000,Petrol,Automatic,First,16.4,1497,78,5,3.25
Honda,2006,44000,Petrol,Automatic,First,16.4,1497,78,5,1.5
BMW,2011,55000,Diesel,Automatic,Second,16.46,2993,258,5,19.5
BMW,2013,73525,Diesel,Automatic,First,16.46,2993,258,5,34.54
BMW,2010,58000,Diesel,Automatic,First,16.46,2993,258,5,31
BMW,2014,35000,Diesel,Automatic,First,16.46,2993,258,5,52
BMW,2007,75000,Diesel,Automatic,Second,16.46,2993,258,5,9.5
BMW,2013,38000,Diesel,Automatic,First,16.46,2993,258,5,45
Volkswagen,2015,31978,Petrol,Manual,First,16.47,1198,73.9,5,3.89
Volkswagen,2011,32000,Petrol,Manual,First,16.47,1198,73.9,5,2.55
Volkswagen,2010,55000,Petrol,Manual,First,16.47,1198,73.9,5,2.25
Volkswagen,2013,76476,Petrol,Manual,First,16.47,1198,73.9,5,4.4
Volkswagen,2014,57000,Petrol,Manual,First,16.47,1198,74,5,3.95
Volkswagen,2011,43000,Petrol,Manual,Second,16.47,1198,73.9,5,2.1
Volkswagen,2014,62000,Petrol,Manual,First,16.47,1198,74,5,5.35
Volkswagen,2012,75000,Petrol,Manual,Second,16.47,1198,73.9,5,3.95
Volkswagen,2013,37000,Petrol,Manual,First,16.47,1198,73.9,5,5.1
Volkswagen,2016,60453,Petrol,Manual,First,16.47,1198,74,5,5.1
Volkswagen,2011,46759,Petrol,Manual,First,16.47,1198,74,5,2.55
Volkswagen,2015,22000,Petrol,Manual,First,16.47,1198,74,5,3.8
Volkswagen,2011,50000,Petrol,Manual,First,16.47,1198,73.9,5,2.35
Volkswagen,2014,72465,Petrol,Manual,First,16.47,1198,74,5,5.9
Volkswagen,2011,44748,Petrol,Manual,Second,16.47,1198,73.9,5,4.89
Volkswagen,2012,19030,Petrol,Manual,First,16.47,1198,73.9,5,3.8
Volkswagen,2015,58000,Petrol,Manual,First,16.47,1198,73.9,5,3.95
Volkswagen,2015,34010,Petrol,Manual,Third,16.47,1198,73.9,5,4.95
Volkswagen,2014,54230,Petrol,Manual,First,16.47,1198,74,5,4.5
Volkswagen,2011,46000,Petrol,Manual,First,16.47,1198,73.9,5,3.05
Volkswagen,2010,65000,Petrol,Manual,First,16.47,1198,73.9,5,2.4
Volkswagen,2015,59000,Petrol,Manual,Second,16.47,1198,73.9,5,4.9
Volkswagen,2015,29651,Petrol,Manual,First,16.47,1198,74,5,6.43
Volkswagen,2015,46354,Petrol,Manual,Second,16.47,1198,74,5,5.49
Volkswagen,2012,41000,Petrol,Manual,First,16.47,1198,73.9,5,3.1
Volkswagen,2015,22000,Petrol,Manual,First,16.47,1198,74,5,4.75
Volkswagen,2011,20000,Petrol,Manual,First,16.47,1198,73.9,5,3.5
Volkswagen,2011,58752,Petrol,Manual,First,16.47,1198,73.9,5,3.32
Volkswagen,2018,22734,Petrol,Manual,First,16.47,1198,74,5,7.53
Volkswagen,2015,27000,Petrol,Manual,First,16.47,1198,74,5,4.35
Volkswagen,2013,74000,Petrol,Manual,First,16.47,1198,73.9,5,4.65
Volkswagen,2016,26981,Petrol,Manual,First,16.47,1198,73.9,5,6.16
Volkswagen,2014,30000,Petrol,Manual,Second,16.47,1198,74,5,5.25
Volkswagen,2012,52000,Petrol,Manual,First,16.47,1198,73.9,5,3.1
Volkswagen,2013,63000,Petrol,Manual,First,16.47,1198,74,5,3.3
Volkswagen,2013,57000,Petrol,Manual,First,16.47,1198,73.9,5,3.75
Volkswagen,2015,25845,Petrol,Manual,First,16.47,1198,74,5,5.84
Volkswagen,2012,52818,Petrol,Manual,First,16.47,1198,73.9,5,3.82
Volkswagen,2013,75000,Petrol,Manual,First,16.47,1198,73.9,5,3.25
Volkswagen,2016,28851,Petrol,Manual,First,16.47,1198,73.9,5,6.18
Volkswagen,2013,30000,Petrol,Manual,First,16.47,1198,73.9,5,2.8
Volkswagen,2013,51167,Petrol,Manual,First,16.47,1198,73.9,5,3.76
Volkswagen,2011,66000,Petrol,Manual,Second,16.47,1198,73.9,5,3.6
Volkswagen,2016,36733,Petrol,Manual,First,16.47,1198,73.9,5,4.72
Volkswagen,2012,64806,Petrol,Manual,First,16.47,1198,73.9,5,3.65
Volkswagen,2014,7000,Petrol,Manual,First,16.47,1198,74,5,5.35
Volkswagen,2013,38000,Petrol,Manual,First,16.47,1198,73.9,5,2.8
Volkswagen,2013,65088,Petrol,Manual,First,16.47,1198,73.9,5,3.25
Volkswagen,2011,65000,Petrol,Manual,Second,16.47,1198,73.9,5,3
Volkswagen,2014,44000,Petrol,Manual,First,16.47,1198,74,5,4.3
Volkswagen,2013,39000,Petrol,Manual,First,16.47,1198,74,5,3.75
Volkswagen,2015,58134,Petrol,Manual,First,16.47,1198,74,5,4.64
Volkswagen,2016,46399,Petrol,Manual,First,16.47,1198,74,5,4.63
Volkswagen,2014,22000,Petrol,Manual,First,16.47,1198,74,5,4.11
Volkswagen,2010,79000,Petrol,Manual,Third,16.47,1198,73.9,5,2.44
Volkswagen,2014,15000,Petrol,Manual,First,16.47,1198,74,5,3.9
Volkswagen,2013,24000,Petrol,Manual,First,16.47,1198,73.9,5,2.95
Volkswagen,2011,55001,Petrol,Manual,First,16.47,1198,73.9,5,2.2
Honda,2016,37300,Petrol,Automatic,Second,16.5,1198,86.8,5,6.46
Honda,2014,35000,Petrol,Automatic,First,16.5,1198,86.8,5,4.25
Honda,2014,26856,Petrol,Automatic,First,16.5,1198,86.8,5,4.15
Ford,2013,38000,Petrol,Automatic,First,16.5,1499,110,5,6.25
Honda,2017,20000,Petrol,Automatic,First,16.5,1198,86.8,5,5.99
Mahindra,2017,40279,Diesel,Manual,First,16.5,1493,70,7,8
Honda,2014,28000,Petrol,Automatic,First,16.5,1198,86.8,5,4.95
Honda,2012,31500,Petrol,Automatic,First,16.5,1198,86.8,5,4.15
Honda,2013,33709,Petrol,Automatic,First,16.5,1198,86.8,5,4.9
Honda,2014,36631,Petrol,Automatic,First,16.5,1198,86.8,5,4.3
Honda,2013,47000,Petrol,Automatic,First,16.5,1198,86.8,5,5.4
Honda,2016,32000,Petrol,Automatic,First,16.5,1198,86.8,5,5.25
Honda,2016,32198,Petrol,Automatic,First,16.5,1198,86.8,5,5.1
Honda,2014,39000,Petrol,Automatic,Second,16.5,1198,86.8,5,3.49
Maruti,2010,66000,Petrol,Manual,Second,16.51,1586,103.2,5,2.46
Maruti,2008,85000,Petrol,Manual,First,16.51,1586,103.2,5,2.5
Mahindra,2012,75800,Diesel,Manual,Second,16.55,2498,105,6,5.5
Audi,2012,65664,Diesel,Automatic,First,16.55,1968,140,5,13.5
BMW,2017,51982,Diesel,Automatic,First,16.55,2993,258,5,45.77
Audi,2011,46000,Diesel,Automatic,Second,16.55,1968,147.51,5,10.99
Audi,2012,47346,Diesel,Automatic,First,16.55,1968,147.51,5,14.5
Audi,2011,59000,Diesel,Automatic,First,16.55,1968,140,5,12.5
Audi,2009,34000,Diesel,Automatic,First,16.55,1968,147.51,5,9.95
Audi,2013,36000,Diesel,Automatic,Second,16.55,1968,147.51,5,14
Mahindra,2016,19000,Diesel,Manual,First,16.55,2498,105,6,9.25
Audi,2013,45330,Diesel,Automatic,First,16.55,1968,147.51,5,13.19
Audi,2013,82002,Diesel,Automatic,Second,16.55,1968,147.51,5,17.5
Audi,2013,67000,Diesel,Automatic,First,16.55,1968,147.51,5,14.5
Audi,2011,105000,Diesel,Automatic,Second,16.55,1968,140,5,14.5
Audi,2013,45200,Diesel,Automatic,First,16.55,1968,147.51,5,13.5
Audi,2014,60000,Diesel,Automatic,First,16.55,1968,147.51,5,24
Audi,2011,85000,Diesel,Automatic,First,16.55,1968,147.51,5,13.95
Audi,2014,53000,Diesel,Automatic,First,16.55,1968,140,5,20.5
Audi,2012,74002,Diesel,Automatic,First,16.55,1968,140,5,18.5
Audi,2010,59000,Diesel,Automatic,First,16.55,1968,140,5,10
Audi,2013,76000,Diesel,Automatic,Second,16.55,1968,147.51,5,18.25
Audi,2009,88000,Diesel,Automatic,First,16.55,1968,140,5,7.98
Audi,2011,58000,Diesel,Automatic,First,16.55,1968,140,5,11
Audi,2015,13000,Diesel,Automatic,First,16.55,1968,140,5,23
BMW,2016,49000,Diesel,Automatic,First,16.55,2993,258,5,45
Mahindra,2017,28599,Diesel,Manual,First,16.55,2498,105,6,9.66
Audi,2013,52000,Diesel,Automatic,First,16.55,1968,147.51,5,19.5
Audi,2011,54000,Diesel,Automatic,First,16.55,1968,147.51,5,18
Audi,2012,88000,Diesel,Automatic,First,16.55,1968,140,5,16.25
Audi,2014,55730,Diesel,Automatic,First,16.55,1968,147.51,5,15.21
Audi,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5,9.95
Audi,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5,8.5
Audi,2014,37600,Diesel,Automatic,Second,16.55,1968,147.51,5,22.5
Mahindra,2019,16392,Diesel,Manual,First,16.55,2498,105,6,10.36
Audi,2011,57000,Diesel,Automatic,Second,16.55,1968,147.51,5,9.75
Ford,2007,100000,Petrol,Manual,First,16.6,1388,68,5,1.6
Ford,2007,75000,Petrol,Manual,Second,16.6,1388,68,5,2
Ford,2007,125000,Petrol,Manual,Third,16.6,1388,68,5,1.5
Ford,2008,76000,Petrol,Manual,Second,16.6,1388,68,5,1.49
Ford,2006,69000,Petrol,Manual,First,16.6,1388,68,5,2.15
Ford,2008,74000,Petrol,Manual,Second,16.6,1388,68,5,1.6
Ford,2010,107000,Petrol,Manual,First,16.6,1388,68,5,2.6
Honda,2010,45000,Petrol,Manual,First,16.7,1198,88.8,5,1.99
Honda,2011,98000,Petrol,Manual,First,16.7,,,,3.15
BMW,2011,75000,Diesel,Automatic,Second,16.73,1995,218,5,13.9
BMW,2013,56000,Diesel,Automatic,First,16.73,2993,218,5,33.5
BMW,2011,89000,Diesel,Automatic,First,16.73,1995,218,5,16.57
BMW,2012,49000,Diesel,Automatic,Second,16.73,2495,218,5,15.5
BMW,2013,93000,Diesel,Automatic,First,16.73,2993,218,5,26.5
BMW,2011,101999,Diesel,Automatic,First,16.73,1995,218,5,19.99
BMW,2007,120000,Diesel,Automatic,First,16.73,1995,218,5,10.5
BMW,2013,35000,Diesel,Automatic,First,16.73,2993,218,5,21
Audi,2009,48040,Diesel,Automatic,Second,16.77,2967,241.38,5,12.07
BMW,2015,29966,Diesel,Automatic,Second,16.77,2993,261.49,5,43.6
Audi,2011,50000,Diesel,Automatic,Third,16.77,2967,241.38,5,21
Audi,2008,45000,Diesel,Automatic,Second,16.77,2967,241.38,5,11.5
BMW,2012,41100,Diesel,Automatic,First,16.77,2993,261.49,5,26.5
Audi,2009,52830,Diesel,Automatic,Second,16.77,2967,241.38,5,8.08
Audi,2008,50000,Diesel,Automatic,Second,16.77,2967,241.38,5,7.5
Toyota,2013,42103,Petrol,Manual,First,16.78,1496,88.73,5,3.25
Toyota,2015,190000,Petrol,Manual,Second,16.78,1496,88.73,5,3.85
Toyota,2013,132000,Petrol,Manual,First,16.78,1496,88.73,5,4.7
Toyota,2016,33415,Petrol,Manual,First,16.78,1496,88.73,5,6.58
Toyota,2014,70000,Petrol,Manual,First,16.78,1496,88.73,5,3.25
Toyota,2013,67000,Petrol,Manual,Second,16.78,1496,88.73,5,4.05
Toyota,2017,27100,Petrol,Manual,First,16.78,1496,88.73,5,6.37
Toyota,2015,12000,Petrol,Manual,First,16.78,1496,88.73,5,4.5
Honda,2012,60000,Petrol,Automatic,First,16.8,1497,116.3,5,4.49
Honda,2012,51920,Petrol,Manual,First,16.8,1497,116.3,5,4.25
Honda,2009,78442,Petrol,Automatic,First,16.8,1497,118,5,3.57
Honda,2010,69000,Petrol,Automatic,Second,16.8,1497,118,5,2.85
Honda,2013,127000,Petrol,Manual,Second,16.8,1497,116.3,5,4.5
Hyundai,2008,170000,Diesel,Manual,Second,16.8,1493,110,5,1.5
Honda,2014,55000,Petrol,Manual,First,16.8,1497,116.3,5,7.1
Maruti,2013,26875,Petrol,Manual,First,16.8,796,34.2,8,2.35
Honda,2013,60669,Petrol,Manual,First,16.8,1497,116.3,5,4.95
Honda,2010,43000,Petrol,Manual,Second,16.8,1497,116.3,5,3.75
Hyundai,2013,82966,Diesel,Manual,First,16.8,1493,110,5,7.2
Maruti,2019,11571,Petrol,Manual,First,16.8,796,34.2,8,3.8
Honda,2016,47681,Petrol,Automatic,First,16.8,1497,116.3,5,8.73
Hyundai,2012,94900,Diesel,Manual,First,16.8,1493,110,5,5.35
Honda,2014,30000,Petrol,Manual,Second,16.8,1497,116.3,5,6
Honda,2016,36000,Petrol,Automatic,First,16.8,1497,118,5,9.45
Honda,2019,5377,Petrol,Manual,First,16.8,1497,116.3,5,11.45
Hyundai,2013,75000,Diesel,Manual,First,16.8,1493,110,5,6
Hyundai,2011,108242,Diesel,Manual,First,16.8,1493,110,5,4.25
Honda,2011,78256,Petrol,Automatic,First,16.8,1497,118,5,4.15
Honda,2014,56000,Petrol,Manual,First,16.8,1497,116.3,5,5.75
Maruti,2013,11734,Petrol,Manual,First,16.8,796,34.2,8,2.25
Honda,2012,60000,Petrol,Automatic,First,16.8,1497,118,5,5.5
Honda,2011,57000,Petrol,Automatic,First,16.8,1497,118,5,4.4
Honda,2011,84000,Petrol,Manual,First,16.8,1497,116.3,5,3.25
Maruti,2017,15473,Petrol,Manual,First,16.8,796,34.2,5,3.58
